provider_id,qr_rating,facility_type,provider_status,license_status,license_type,license_certificate_type,socrata_operating_status,socrata_facilitytypegeneric,socrata_facilitytypeauthoritydesc,licensed_capacity,license_prior_capacity,total_available_slots,ages_served,age_min_months,age_max_months,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,hours_days_open,hours_weekly_hours,subsidy_participation,food_program_participation,funded_head_start,funded_early_head_start,funded_eceap,formerly_licensed,excluded_from_public_search,tribal_ea_shown,display_on_map,opt_in_map,license_update_approved,initial_license_year,socrata_licensecapacity,socrata_startingage,socrata_endingage,num_complaints,num_inspections,num_licenses,num_contacts,agegroup_infant,agegroup_preschool,agegroup_school_age,agegroup_toddler,complaints_serious_injury_field,langinstr_american_sign_language,langinstr_arabic,langinstr_chinese_mandarin,langinstr_english,langinstr_french,langinstr_somali,langinstr_spanish,langinstr_tagalog,language_american_sign_language,language_amharic,language_arabic,language_chinese_cantonese,language_chinese_mandarin,language_english,language_farsi,language_filipino,language_french,language_hindi,language_japanese,language_korean,language_oromo,language_other,language_pashto,language_persian,language_polish,language_portugese,language_punjabi,language_russian,language_somali,language_spanish,language_swahili,language_tagalog,language_telugu,language_tigrinya,language_ukrainian,language_urdu,language_vietnamese,slotavail_infant,slotavail_preschool,slotavail_school_age,slotavail_slots_available,slotavail_toddler,spec_accreditation,spec_child_outcomes,spec_curriculum_and_staff_supports,spec_family_engagement_and_partnerships,spec_interactions_and_environment,spec_professionalism,complaints_document_view,complaints_self_reported_no,complaints_self_reported_yes,complaints_valid_issues_1,complaints_valid_issues_2,complaints_valid_issues_3,complaints_valid_issues_4,complaints_valid_issues_5,complaints_valid_issues_6,complaints_valid_issues_other,contacts_role_primary_contact,contacts_role_primary_contractor,contacts_role_primary_licensor,contacts_role_secondary_contact,contacts_role_secondary_contractor,geo_region,inspections_checklist_type_childcareinspectionchecklist_pdf,inspections_checklist_type_childcaremonitoringchecklist_pdf,inspections_checklist_type_licensing_ccc_inspection_report,inspections_checklist_type_licensing_ccc_inspection_report_pdf,inspections_document_view,inspections_inspection_type_physical,inspections_inspection_type_virtual,langinstr_other,licensehist_facility_type_child_care_center,licensehist_facility_type_family_child_care_home,licensehist_facility_type_other,licensehist_facility_type_school_age_program,licensehist_license_status_closed,licensehist_license_status_open,licensehist_license_status_open_certified,licensehist_license_status_open_payment_only,licensehist_license_status_other,licensehist_license_status_pending,licensehist_license_status_reason_cannot_comply_with_requirements,licensehist_license_status_reason_capacity,licensehist_license_status_reason_change_license_to_child_care_facility,licensehist_license_status_reason_closed,licensehist_license_status_reason_dcyf_imposed,licensehist_license_status_reason_dlr_cps_investigation_s_complete,licensehist_license_status_reason_expired,licensehist_license_status_reason_failed_to_meet_annual_compliance_requirements,licensehist_license_status_reason_family_did_not_respond_to_renewal,licensehist_license_status_reason_license_issued_in_error,licensehist_license_status_reason_licensee_request,licensehist_license_status_reason_licensee_request_conversion_only,licensehist_license_status_reason_mlr_infraction_s,licensehist_license_status_reason_moved,licensehist_license_status_reason_moved_and_did_not_reapply,licensehist_license_status_reason_moved_conversion_only,licensehist_license_status_reason_moved_new_home_does_not_meet_mlr_s,licensehist_license_status_reason_name_change_modification_only,licensehist_license_status_reason_no_referral_licensee_request,licensehist_license_status_reason_no_referral_lifted_licensee_request,licensehist_license_status_reason_open_dlr_cps_investigation_s,licensehist_license_status_reason_other,licensehist_license_status_reason_provider_meets_mlr_s,licensehist_license_status_reason_revoked,licensehist_license_status_reason_suspended,licensehist_license_status_reason_unknown,licensehist_license_status_reason_withdrawn,licensehist_license_type_initial_1st,licensehist_license_type_initial_2nd,licensehist_license_type_initial_3rd,licensehist_license_type_initial_4th,licensehist_license_type_probationary,licensehist_license_type_unknown,licensehist_regulation_authority_dcyf,licensehist_regulation_authority_government,licensehist_regulation_authority_military,licensehist_regulation_authority_ospi,licensehist_regulation_authority_tribal
8770,3,Family Child Care Home,Closed,Closed,Full,,,,,12,12,0,1 month - 13 years 0 months,1,156,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,,,5,57.5,False,False,No,No,No,True,False,False,True,True,True,2000,,,,0,2,5,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,,,,,,,,,,,,,,,,,,,Moved,,,,,,,Open DLR/CPS Investigation(s),,,,,Unknown,,,,,,,,DCYF,,,,
6512,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,23,23,10,12 months - 6 years 0 months,12,72,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,,,5,62.5,False,False,No,No,No,False,False,False,True,True,True,2000,23,12 months,6 years 0 months,0,5,7,2,Infant,,School-age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_5,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
9816,3,Family Child Care Home,Open,Open,Full,,,,,9,9,,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,5,5,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,Moved - Conversion Only,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
6027,3,Child Care Center,Closed,Closed,Full,,,,,49,,,other,29,144,,,,,,,,0,,False,False,No,No,No,True,False,False,True,True,True,2000,,,,0,0,4,0,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care Center,,,,Closed,,,,,,,,,,,,,,,,Licensee request,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
10018,3,Family Child Care Home,Open,Open,Full,,,,,10,10,2,birth - 13 years 0 months,0,156,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,other,other,7,75.0,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,8,6,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,Licensee Request - Conversion Only,,Moved,,Moved - Conversion Only,,,,,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,,DCYF,,,,
5888,3,Child Care Center,Open,Open - Payment Only,Full,PAYMENT ONLY,Active,CHILD CARE CENTER,DEL Licensed,250,250,,1 month - 5 years 0 months,1,60,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2000,250,1 month,5 years 0 months,0,0,14,2,Infant,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accreditation,,Curriculum and Staff Supports,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_5,,,,,,,,,Child Care Center,,,,Closed,,,Open - Payment Only,,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,Government,Military,,
1304,3,Child Care Center,Open,Open - Payment Only,Full,PAYMENT ONLY,Active,CHILD CARE CENTER,DEL Licensed,303,303,,1 month - 13 years 0 months,1,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2000,303,1 month,13 years 0 months,0,0,12,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accreditation,,Curriculum and Staff Supports,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_5,,,,,,,,,Child Care Center,,,,Closed,,,Open - Payment Only,,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,Government,Military,,
8950,3,Child Care Center,Open,Open - Payment Only,Full,PAYMENT ONLY,Active,CHILD CARE CENTER,DEL Licensed,354,354,,1 month - 12 years 0 months,1,144,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2002,354,1 month,12 years 0 months,0,0,13,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accreditation,,Curriculum and Staff Supports,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_5,,,,,,,,,Child Care Center,,,,Closed,,,Open - Payment Only,,,,,,Closed,,,Expired,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,Government,Military,,
9997,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,4:00 AM - 11:59 PM,4:00 AM - 11:59 PM,4:00 AM - 11:59 PM,4:00 AM - 11:59 PM,4:00 AM - 11:59 PM,4:00 AM - 11:59 PM,4:00 AM - 11:59 PM,7,139.88,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,5,6,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,Moved and did not reapply,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
1396,2,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,other,other,other,other,other,,,5,52.5,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,5,6,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,Failed to meet annual compliance requirements,,,,,,,,Moved - Conversion Only,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
5673,3,Family Child Care Home,Open,Open,Full,,,,,8,8,4,2 years 0 months - 13 years 0 months,24,156,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,,,5,50.0,True,False,No,No,No,False,False,False,True,True,True,2000,,,,0,4,5,2,,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,Slots Available,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,Moved - Conversion Only,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
1722,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,65,65,8,other,11,156,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,,,5,62.5,False,False,No,No,No,False,False,False,True,True,True,2000,65,other,13 years 0 months,2,7,4,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,Slots Available,Toddler,,,,Family Engagement and Partnerships,Interactions and Environment,,View,,Yes,1,,,,,,,Primary Contact,,Primary Licensor,,,region_6,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
4903,3,Family Child Care Home,Open,Open,Full,,,,,6,6,4,birth - 13 years 0 months,0,156,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,,6,66.0,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,6,7,2,Infant,Preschool,School-age,Toddler,,,,,,,,Spanish,,,,,,,,,,,,,,,,,,,,,,,Spanish,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,,,,,,,,,,,,Unknown,,Initial (1st),,,,,Unknown,DCYF,,,,
4,3,Family Child Care Home,Open,Open,Full,,,,,12,12,5,birth - 13 years 0 months,0,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,6,5,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somali,,,,,,,,,,Preschool,,Slots Available,Toddler,,,,,Interactions and Environment,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,ChildCareMonitoringChecklist.pdf,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
5839,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,,,5,55.0,False,False,No,No,No,False,False,False,True,True,True,2000,,,,1,5,9,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toddler,,,,,Interactions and Environment,,View,No,,1,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,Closed,,,,,,,,,,,,Moved - Conversion Only,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
1506,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,164,164,35,1 month - 12 years 0 months,1,144,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,,,5,60.0,True,True,No,No,No,False,False,False,True,True,True,2000,164,1 month,12 years 0 months,5,5,4,4,Infant,Preschool,School-age,Toddler,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,,Slots Available,Toddler,,,,,,,View,No,Yes,1,2,,,,,,Primary Contact,,Primary Licensor,Secondary Contact,,region_6,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
8396,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,104,104,,birth - 6 years 0 months,0,72,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,,,5,57.5,False,False,No,No,No,False,False,False,True,True,True,2001,104,birth,6 years 0 months,1,6,6,2,Infant,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,,,Toddler,,,,,Interactions and Environment,,View,No,,,,3,,,,,Primary Contact,,Primary Licensor,,,region_3,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,,,,,,,,,,,Unknown,,,,,,,Unknown,DCYF,,,,
5781,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,6:30 AM - 7:00 PM,other,,6,75.0,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,5,4,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
10333,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,61,61,7,1 month - 6 years 0 months,1,72,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,,,5,55.0,True,True,No,No,Yes,False,False,False,True,True,True,2000,61,1 month,6 years 0 months,0,6,6,2,Infant,Preschool,,Toddler,,,,,English,,,Spanish,,,Amharic,Arabic,,,English,,Filipino,,,,,Oromo,,,,,,,,Somali,Spanish,,Tagalog,,Tigrinya,,,Vietnamese,Infant,Preschool,,Slots Available,Toddler,,,,Family Engagement and Partnerships,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_4,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,other,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,License Issued in Error,,,,,,Moved - Conversion Only,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
3179,4,Family Child Care Home,Open,Open,Full,,,,,12,12,8,birth - 13 years 0 months,0,156,5:00 AM - 11:59 PM,5:00 AM - 11:59 PM,5:00 AM - 11:59 PM,5:00 AM - 11:59 PM,5:00 AM - 11:59 PM,5:00 AM - 11:59 PM,5:00 AM - 11:59 PM,7,132.88,True,False,No,No,No,False,False,False,True,True,True,2001,,,,0,5,5,2,Infant,Preschool,School-age,Toddler,,,,,English,,,Spanish,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,Moved - Conversion Only,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
3311,3,Family Child Care Home,Open,Open,Full,,,,,6,6,6,1 month - 13 years 0 months,1,156,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,other,,6,69.0,False,False,No,No,No,False,False,False,True,True,True,2000,,,,1,5,5,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,View,No,,1,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
5876,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,58,58,,12 months - 13 years 0 months,12,156,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,,,5,55.0,False,False,No,No,No,False,False,False,True,True,True,2001,58,12 months,13 years 0 months,0,4,4,2,,Preschool,School-age,Toddler,,,,,English,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_4,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
2330,3,Family Child Care Home,Open,Open,Full,,,,,12,12,3,birth - 13 years 0 months,0,156,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,,,5,60.0,True,True,No,No,No,False,False,False,True,True,True,2000,,,,1,6,8,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,,Slots Available,Toddler,,,,,,,View,No,,1,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,Moved - Conversion Only,,,,,,,,,,Unknown,,Initial (1st),,,,,Unknown,DCYF,,,,
7342,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,45,45,12,other,30,108,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,,,5,60.0,False,False,No,No,No,False,False,False,True,True,True,2002,45,2 years 6 months,9 years 0 months,3,5,4,2,,Preschool,School-age,,,,,,,,,,,,,,,,English,,,,,,,,other,,,,,,,,,,,,,,,,,Preschool,School Age,Slots Available,,,,,,Interactions and Environment,,View,No,Yes,1,2,,,,,,Primary Contact,,Primary Licensor,,,region_1,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
9029,3,Family Child Care Home,Open,Open,Full,,,,,6,6,3,birth - 13 years 0 months,0,156,4:00 AM - 5:30 PM,4:00 AM - 5:30 PM,4:00 AM - 5:30 PM,4:00 AM - 5:30 PM,4:00 AM - 5:30 PM,other,,6,81.0,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,6,4,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
9218,4,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,,,5,52.5,False,True,No,No,Yes,False,False,False,True,True,True,2000,,,,0,6,6,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,,,,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,License Issued in Error,,,,Moved,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
8603,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,,,5,87.5,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,8,4,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
9936,4,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,other,other,other,other,other,,,5,82.5,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,5,4,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
3627,3,Family Child Care Home,Open,Open,Full,,,,,9,9,,birth - 13 years 0 months,0,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2000,,,,0,6,4,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
5335,4,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,50,50,,3 years 0 months - 7 years 0 months,36,84,6:00 AM - 6:30 PM,6:00 AM - 6:30 PM,6:00 AM - 6:30 PM,6:00 AM - 6:30 PM,6:00 AM - 6:30 PM,,,5,62.5,False,False,No,No,No,False,False,False,True,True,True,1991,50,3 years 0 months,7 years 0 months,0,5,4,2,,Preschool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_5,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,DCYF,,,,
