provider_id,qr_rating,licensed_capacity,num_visits,age_min,age_max,license_age_days,visits_count,violations_count,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,facility_type_ccc,facility_type_fcc,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced_count,visits_announced_unannounced_count
3951,5,36,6,3,5,2704,6,5,0,0,1,0,1,0,1,1,0,0,0,9,9,19,9,0,0,0,0,1,0,0,6
1874,5,18,6,3,5,2749,6,4,0,0,1,0,1,0,1,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6
3053,5,18,9,3,5,2734,9,3,0,0,0,0,1,0,0,1,0,0,0,0,9,0,9,0,0,0,0,0,0,1,8
2966,5,36,7,3,5,2671,7,4,0,0,1,0,0,0,1,1,0,0,0,19,12,0,0,0,0,0,0,0,0,0,7
2887,5,150,11,0,12,3265,11,8,0,0,0,0,1,0,0,1,0,0,0,10,13,0,0,0,,,,,,1,10
1745,4,10,8,0,12,95,8,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,7
5696,4,8,11,0,12,764,11,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,11
2339,4,8,8,0,12,2430,8,5,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,7
5625,5,18,6,3,5,2479,6,2,0,0,0,0,0,0,0,1,0,0,0,0,9,0,9,0,0,0,0,0,0,0,6
193,1,8,8,1,12,4842,8,5,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,8
4311,4,39,8,0,12,2787,8,6,0,0,0,0,0,0,1,1,0,6,9,10,13,20,15,5,,,,,,0,8
5851,5,191,10,0,6,2405,10,8,0,0,0,0,0,0,1,1,0,6,9,10,13,20,15,5,0,0,0,0,0,0,10
6144,5,50,6,4,12,121,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6
5723,1,8,7,0,12,4594,7,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
6307,4,49,9,0,12,3340,9,4,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,9
6176,5,183,21,0,12,358,21,11,0,0,0,0,0,0,1,1,0,6,9,10,13,20,15,5,,,,,,0,21
2732,4,8,7,0,12,3251,7,6,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
5778,5,25,7,1,12,2383,7,4,0,1,0,0,1,0,1,1,0,0,0,9,10,19,0,0,0,0,0,1,0,2,5
542,5,170,7,0,5,78,7,4,0,0,0,1,1,0,0,1,0,5,8,9,12,19,14,4,,,,,,1,6
5781,5,129,6,0,5,78,6,6,0,0,0,1,1,0,0,1,0,6,9,9,13,19,15,5,0,1,0,0,0,0,6
3942,5,25,8,3,5,57,8,6,0,0,0,1,0,0,0,1,0,0,0,9,9,19,9,0,0,0,0,0,0,0,8
2397,5,28,7,3,5,81,7,2,0,0,0,1,0,0,0,1,0,0,0,9,12,0,14,0,,,,,,0,7
1923,2,8,6,0,12,2318,6,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,6
235,3,8,7,0,12,3125,7,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
6020,1,100,10,0,12,1368,10,7,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,1,9
646,3,29,13,0,5,2425,13,4,0,0,0,0,0,0,0,1,0,0,0,9,12,0,0,0,,,,,,0,13
2398,4,8,7,0,12,2432,7,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
6506,4,8,8,0,12,2391,8,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,8
6434,2,8,7,0,12,575,7,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,6
4757,3,8,11,0,12,2430,11,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,11
3514,3,8,7,0,12,752,7,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
2251,1,8,8,0,12,155,8,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
5184,3,12,7,2,5,2354,7,2,0,0,0,0,0,0,0,1,0,0,0,10,13,0,0,0,,,,,,0,7
1290,5,86,10,0,12,284,10,3,0,0,0,0,1,0,1,1,0,5,8,9,12,20,14,4,0,0,0,1,0,0,10
222,5,91,13,0,12,78,13,8,0,0,0,0,0,1,1,1,0,0,0,9,12,19,0,0,0,0,0,1,0,1,12
5820,5,100,15,0,12,3582,15,9,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,14
4093,5,196,36,0,12,108,36,24,0,0,0,0,0,1,1,1,0,6,9,10,13,25,15,5,,,,,,2,34
4841,5,18,8,2,12,859,8,5,0,0,0,0,0,0,1,1,0,0,8,9,12,19,14,0,0,0,0,1,0,1,7
6487,5,99,11,0,12,372,11,6,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,0,11
5333,5,17,12,0,12,943,12,6,0,0,0,0,0,0,1,1,0,6,9,10,12,19,0,5,0,0,0,1,0,1,11
5733,3,149,17,0,12,2570,17,8,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,16
3471,5,141,10,0,12,2272,10,6,0,0,0,0,0,0,1,1,0,6,9,10,13,20,15,5,,,,,,2,8
3488,3,24,10,0,12,2385,10,7,0,0,0,0,0,1,1,1,0,6,9,10,13,20,15,5,0,0,0,0,0,0,10
5768,5,27,6,0,12,2598,6,3,0,0,0,0,1,1,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,6
888,5,100,7,0,12,3100,7,5,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,6
755,3,8,6,0,12,2572,6,4,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,1,0,6
431,5,60,8,3,5,93,8,3,0,0,0,1,0,1,1,1,0,0,0,9,12,19,0,0,,,,,,0,8
4879,5,12,6,0,12,2565,6,6,0,0,0,0,0,1,1,1,0,0,0,10,12,12,0,0,,,,,,0,6
137,5,64,9,3,12,3018,9,5,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,8
6131,4,8,7,0,12,2706,7,5,0,0,0,0,0,1,1,0,1,,,,,,,,,,,,,0,7
5138,5,55,10,0,12,351,10,5,0,0,0,0,1,1,0,1,0,0,0,9,12,19,0,0,,,,,,1,9
4305,4,12,8,0,12,2544,8,3,0,0,0,0,0,1,0,1,0,0,0,12,12,12,0,0,,,,,,0,8
5242,3,8,6,0,12,2053,6,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,6
1404,5,36,6,3,6,2850,6,4,0,0,0,0,1,1,1,1,0,0,0,9,9,9,0,0,0,0,0,1,0,1,5
2444,4,44,6,0,12,3112,6,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,6
5666,5,54,7,3,6,2593,7,4,0,0,0,0,1,1,0,1,0,0,0,9,9,14,0,0,0,0,0,1,0,0,7
3866,5,155,8,0,12,2812,8,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,7
3545,5,64,13,0,6,2899,13,6,0,0,0,0,1,0,0,1,0,0,0,10,13,20,0,0,,,,,,2,11
2243,4,8,13,0,12,3159,13,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,13
4511,5,64,7,3,6,2650,7,3,0,0,0,0,1,0,0,1,0,0,0,9,9,20,0,0,0,0,0,1,0,2,5
203,5,50,7,0,12,656,7,1,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,6
3805,4,8,10,0,12,1275,10,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,9
4047,3,75,19,0,12,401,19,14,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,0,19
5540,4,8,9,0,12,3274,9,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,9
6505,5,39,7,0,5,93,7,3,0,0,0,1,0,0,1,1,0,0,0,10,13,15,0,0,,,,,,0,7
314,4,150,29,0,12,2956,29,17,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,28
6267,4,150,9,0,12,1853,9,3,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,9
5659,5,128,11,3,12,743,11,6,1,0,0,0,0,0,1,1,0,0,0,6,6,6,0,0,0,0,0,0,0,1,10
3708,4,133,30,0,12,1135,30,16,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,29
1753,4,133,21,0,12,1493,21,14,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,20
4133,5,54,9,1,12,598,9,6,1,0,0,0,0,0,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,9
5647,5,20,6,3,5,37,6,5,0,0,0,1,1,1,1,1,0,0,0,0,8,0,0,0,,,,,,0,6
4401,5,200,6,0,12,1366,6,6,0,0,0,0,0,0,1,1,0,0,0,10,13,15,0,0,,,,,,0,6
100,5,12,11,0,12,2458,11,7,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,0,,,,,,0,11
477,5,8,8,0,12,2598,8,5,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
1327,5,12,6,0,12,1536,6,3,0,0,0,0,0,0,1,1,0,0,0,10,12,12,0,0,,,,,,0,6
4970,4,40,8,0,12,2957,8,3,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,7
6519,5,40,8,0,12,2335,8,5,0,0,0,1,1,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,8
1118,4,60,12,0,12,2766,12,9,0,0,0,1,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,12
6202,4,12,9,0,12,2732,9,7,0,0,0,0,0,1,0,1,0,0,0,10,12,12,0,0,0,0,0,0,0,0,9
25,3,40,11,0,12,2975,11,8,0,0,0,0,0,1,0,1,0,6,9,0,13,20,15,5,,,,,,0,11
1583,5,190,14,0,12,3147,14,8,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,13
2976,4,15,14,1,12,2850,14,8,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,2,12
1514,4,50,10,0,12,2817,10,4,0,0,0,0,0,0,1,1,0,0,0,10,13,15,0,0,0,0,0,0,0,1,9
3912,4,8,20,0,12,2514,20,11,0,0,0,0,0,1,1,0,1,,,,,,,,,,,,,0,20
1049,5,8,6,0,12,3099,6,6,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
372,4,8,6,0,12,2930,6,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,5
2474,4,8,7,0,12,1787,7,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
2321,4,8,7,0,12,2469,7,6,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,1,0,7
121,3,8,7,0,12,2508,7,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
5233,5,8,8,0,12,719,8,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,8
869,3,8,7,0,12,2175,7,4,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,7
6366,5,8,7,0,12,3105,7,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,6
4430,5,8,6,0,12,2523,6,5,0,1,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
2518,5,8,7,0,12,2521,7,7,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
3895,4,8,7,0,12,582,7,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,2,5
3362,3,8,7,0,12,465,7,6,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
323,5,115,4,0,12,2235,4,4,0,0,0,0,1,1,0,1,0,0,0,10,13,15,0,0,0,0,0,0,0,0,4
1188,4,8,6,0,12,3013,6,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
5996,5,95,6,1,12,666,6,1,0,0,0,1,1,0,0,1,0,6,9,10,13,15,15,0,0,0,0,0,0,0,6
3262,5,8,5,0,12,2509,5,4,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,5
2775,4,195,9,0,12,1853,9,8,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,0,9
3233,1,8,5,0,12,236,5,3,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,5
725,3,8,9,0,12,857,9,7,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,9
2245,5,283,19,0,12,3179,19,9,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,4,15
5471,5,118,12,0,12,1166,12,6,0,0,0,1,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,1,11
4378,4,8,9,0,12,641,9,8,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,9
3919,5,183,14,0,12,1853,14,8,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,14
1257,5,8,7,0,12,2966,7,6,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,7
147,5,149,13,0,12,722,13,6,0,0,0,0,0,1,1,1,0,0,0,6,6,6,0,0,0,0,0,0,0,1,12
3082,4,108,10,3,6,15,10,4,0,0,0,0,1,1,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,3,7
1687,5,15,7,3,6,16,7,6,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,6
6189,3,15,6,3,6,2573,6,5,0,0,0,0,0,1,1,1,0,0,0,9,12,19,14,0,,,,,,1,5
6032,5,18,7,3,6,1121,7,6,0,0,0,0,0,1,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,6
2613,5,45,6,3,6,2262,6,5,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,,,,,,0,6
5738,3,100,17,0,12,2665,17,9,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,2,15
108,3,8,6,0,12,1341,6,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,5
88,3,88,11,0,12,2976,11,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,11
826,4,94,10,0,12,1802,10,7,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,10
6388,5,45,8,3,6,424,8,6,0,0,0,0,1,0,0,1,0,0,0,9,9,9,9,0,0,0,0,0,0,0,8
698,4,8,8,0,12,2475,8,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,2,6
177,1,255,6,1,6,2768,6,6,0,1,0,0,0,0,0,1,0,6,10,15,20,25,25,5,,,,,,0,6
3815,3,44,6,0,12,2508,6,6,0,0,0,0,0,1,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,0,6
2280,5,60,11,3,5,2222,11,7,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,1,10
1991,3,8,7,0,12,2503,7,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,6
5532,4,8,8,0,12,2882,8,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
3683,5,8,7,0,12,793,7,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
4347,3,8,7,0,12,697,7,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,6
3813,5,8,7,0,12,557,7,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,7
684,5,133,9,0,12,192,9,5,0,0,0,1,1,1,0,1,0,6,10,15,20,25,20,5,0,0,0,1,0,2,7
4127,5,20,6,4,6,2318,6,3,0,0,0,0,0,0,0,1,0,0,0,0,12,19,0,0,0,0,0,0,0,0,6
2395,5,375,16,0,12,317,16,4,0,0,0,1,1,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,2,14
1995,5,75,7,3,5,88,7,4,0,0,0,1,1,0,0,1,0,0,0,9,12,0,0,0,,,,,,2,5
342,4,45,10,0,12,3062,10,7,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,10
6195,4,30,8,1,12,2803,8,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,7
2090,5,85,9,3,12,424,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,1,0,1,8
4404,1,8,7,0,12,1408,7,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
176,5,36,8,3,6,724,8,7,0,0,0,0,1,0,0,1,0,0,0,9,9,9,9,0,0,0,0,0,0,1,7
5025,4,36,21,3,6,2528,21,10,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,,,,,,0,21
963,4,36,8,3,6,1401,8,6,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,1,0,1,0,1,7
2462,5,54,7,3,6,736,7,5,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,7
572,5,36,6,3,6,2648,6,0,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,6
643,5,18,8,3,6,1125,8,6,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8
3099,5,18,8,3,6,306,8,6,0,0,0,0,1,0,0,1,0,0,0,9,9,9,0,0,0,0,0,0,0,2,6
4283,5,36,6,3,6,2928,6,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5501,4,8,6,0,12,1186,6,0,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,6
5504,4,8,8,0,12,1166,8,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1,7
736,4,8,6,0,12,2949,6,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
532,3,71,9,0,12,2202,9,8,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,,,,,,0,9
347,5,190,12,0,12,2039,12,8,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,0,12
6150,1,8,7,0,12,144,7,5,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,7
451,1,8,6,0,12,2558,6,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,6
1333,5,159,18,0,12,1391,18,9,0,0,0,0,1,1,0,1,0,0,0,12,12,14,0,0,0,1,0,1,0,2,16
2195,5,298,13,0,12,2502,13,9,0,0,0,1,1,0,1,1,0,0,0,10,13,15,0,0,,,,,,1,12
4547,4,99,7,0,12,2598,7,5,0,0,0,0,0,1,1,1,0,0,0,9,9,13,0,0,0,0,0,0,0,1,6
1300,5,133,14,0,6,1478,14,6,0,0,0,0,0,0,1,1,0,0,0,9,12,25,0,0,,,,,,6,8
5400,5,121,18,0,12,2704,18,9,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,17
54,5,131,13,0,12,2745,13,7,0,0,0,0,0,1,1,1,0,0,0,10,10,11,0,0,0,0,0,0,0,0,13
4013,5,95,6,0,12,1424,6,3,0,0,0,0,0,1,1,1,0,0,0,10,13,15,0,0,,,,,,0,6
2269,5,500,16,0,12,2390,16,9,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,2,14
437,4,60,12,0,12,2496,12,7,0,0,0,0,0,1,1,1,0,0,0,10,13,15,0,0,,,,,,3,9
3950,5,70,8,0,12,2552,8,5,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,7
1019,5,36,8,3,12,93,8,5,0,0,0,1,1,0,1,1,0,0,0,9,12,0,0,0,,,,,,2,6
2747,5,99,8,0,12,2529,8,5,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,7
4911,5,90,7,0,12,2910,7,5,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,2,5
2034,5,35,15,0,12,2461,15,8,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,14
3967,3,70,8,0,12,3272,8,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,7
745,5,92,9,0,12,393,9,5,0,0,0,0,1,0,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,2,7
6085,4,8,6,0,12,3299,6,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,6
5213,5,36,7,3,5,2640,7,5,0,0,0,0,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,1,0,0,7
754,5,71,7,1,5,87,7,5,0,1,1,1,0,0,1,1,0,0,0,10,13,0,0,0,,,,,,1,6
91,5,18,9,3,5,2224,9,6,0,0,0,0,1,0,1,1,0,0,0,9,12,0,0,0,0,0,0,1,0,1,8
3100,5,18,10,3,5,653,10,4,0,0,0,0,1,0,1,1,0,0,0,9,9,0,0,0,0,0,0,1,0,2,8
4998,5,20,7,3,5,303,7,4,0,0,0,0,1,0,1,1,0,0,0,9,12,0,0,0,0,0,0,1,0,0,7
5427,4,95,7,0,12,2776,7,3,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
3164,5,54,10,1,5,93,10,5,0,0,0,1,1,1,1,1,0,0,0,10,13,0,0,0,,,,,,2,8
2884,5,45,10,2,12,628,10,2,0,1,0,0,0,1,1,1,0,0,0,9,12,19,0,0,0,0,0,1,0,1,9
4224,3,53,10,0,12,2250,10,6,0,0,0,0,0,0,1,1,0,0,0,15,20,25,0,0,,,,,,1,9
1655,3,49,7,0,12,1718,7,4,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,1,6
5889,5,60,7,3,12,183,7,4,0,0,0,1,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,6
767,4,65,5,0,12,3196,5,3,0,0,0,0,1,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,5
438,5,122,7,0,5,65,7,5,0,0,0,0,0,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,7
119,5,70,7,3,12,172,7,4,0,0,0,1,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,6
2968,5,72,9,0,12,2479,9,5,0,0,0,0,1,1,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,9
1877,5,10,5,0,12,101,5,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,5
1799,5,8,8,0,12,1177,8,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,7
3495,5,47,7,2,12,3203,7,3,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
3319,5,35,5,0,12,3169,5,4,0,0,0,0,0,0,0,1,0,0,0,9,20,25,0,0,,,,,,1,4
1577,5,93,7,0,12,2546,7,5,0,0,0,0,1,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,7
6126,4,38,7,0,12,3251,7,3,0,0,0,0,0,1,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,7
1321,5,60,8,0,12,2636,8,5,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,8
346,4,77,8,0,12,2686,8,7,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,8
5931,5,138,30,0,12,700,30,14,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,2,28
4515,5,64,6,1,12,2551,6,3,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,6
2536,4,84,7,0,12,2910,7,3,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,7
1818,5,54,6,3,5,2584,6,3,0,0,0,0,1,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,6
1369,5,36,8,3,5,577,8,5,0,0,0,0,1,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,8
3369,3,8,5,0,12,2244,5,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,4
196,3,8,7,0,12,289,7,7,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
5282,5,84,8,3,5,469,8,5,0,0,0,0,1,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,8
1006,5,18,9,3,5,2647,9,6,0,0,0,0,1,0,0,1,0,0,0,9,12,0,0,0,0,0,0,1,0,1,8
2315,4,92,5,0,12,633,5,2,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,5
3191,5,8,7,0,12,3225,7,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
4313,5,8,6,0,12,2278,6,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,6
5525,5,62,8,0,12,698,8,3,0,0,0,0,1,0,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,8
3408,1,97,6,0,12,2304,6,5,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,0,0,0,0,0,0,6
4172,5,36,8,4,5,577,8,5,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8
3898,5,36,6,3,5,648,6,4,0,0,0,0,1,0,0,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,6
1116,4,125,7,0,12,1158,7,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,6
6442,5,110,13,3,11,674,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,12
616,5,75,8,2,12,2619,8,1,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,8
364,5,72,9,4,5,2936,9,4,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9
2527,4,8,8,0,12,883,8,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,8
4798,5,135,8,2,6,82,8,3,0,1,1,1,1,1,0,1,0,0,0,10,13,20,0,0,,,,,,2,6
1822,5,82,6,2,12,3078,6,3,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,6
3929,5,152,14,0,12,471,14,10,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,14
5126,3,68,7,1,12,2528,7,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,6
3584,3,52,7,1,12,2053,7,3,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
4560,5,156,16,0,5,1755,16,10,0,0,0,0,0,0,0,1,0,0,0,10,13,0,0,0,,,,,,1,15
693,5,173,11,0,12,711,11,7,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,11
5590,4,8,7,0,12,1235,7,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
5861,4,8,6,0,12,1292,6,2,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
