provider_id,qr_rating,provider_service_type,license_type,total_licensed_capacity,licensed_home_capacity,licensed_infant_capacity,licensed_toddler_capacity,licensed_preschool_capacity,licensed_school_age_capacity,licensed_preschool_and_school_age_capacity,licensed_resident_camp_capacity,licensed_nyo_capacity,capacity_on_site,license_age_days,school_district_operated_program,cccap_fa_status_d1,cccap_authorization_status,head_start,accepts_cccap_on_site,accepting_new_children,openings_infant,openings_toddler,openings_preschool,openings_school_age,hours_of_operation,operating_hours_per_week,licensed_to_serve,has_documented_complaint,has_documented_stage_ii,has_documented_injury_investigation,has_documented_adverse_action,language_amharic,language_arabic,language_chinese,language_english,language_farsi,language_french,language_german,language_hebrew,language_hindi,language_italian,language_japanese,language_other,language_portuguese,language_punjabi,language_russian,language_sign_language,language_spanish,language_tagalog,language_ukrainian,language_urdu,need_cognitive_delays,need_diabetes,need_food_dietary,need_medical_special_procedures,need_none,need_physical_delays_limitations,need_respiratory_illness,need_seizure_disorders,need_social_emotional_behaviors,need_speech_communication,need_willing_to_support,geo_county
3408,1,Child Care Center,Permanent,112.0,0.0,10.0,32.0,0.0,0.0,70.0,0.0,0.0,112.0,789,False,True,True,False,True,True,3.0,8.0,16.0,4.0,Monday 06:30 AM 05:30 PM Tuesday 06:30 AM 05:30 PM Wednesday 06:30 AM 05:30 PM Thursday 06:30 AM 05:30 PM Friday 06:30 AM 05:30 PM,55.0,"Infants, Toddlers, Mixed Preschool School Age",True,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_11
1783,1,Child Care Center,Permanent,20.0,,,,20.0,,0.0,,,20.0,726,True,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 06:30 AM 05:30 PM Tuesday 06:30 AM 05:30 PM Wednesday 06:30 AM 05:30 PM Thursday 06:30 AM 05:30 PM Friday 06:30 AM 05:30 PM,55.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
1170,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,703,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,Diabetes,Food/Dietary,,,,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_19
2842,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,510,False,False,False,False,False,True,1.0,1.0,0.0,2.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,,county_11
1120,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,31,False,False,False,False,False,True,,,,,Monday 07:00 AM 05:30 PM Tuesday 07:00 AM 05:30 PM Wednesday 07:00 AM 05:30 PM Thursday 07:00 AM 05:30 PM Friday 07:00 AM 05:30 PM,52.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
3921,2,Child Care Center,Permanent,172.0,0.0,20.0,48.0,0.0,0.0,104.0,0.0,0.0,172.0,670,False,True,False,False,True,True,1.0,20.0,24.0,0.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Preschool",True,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,Social Emotional Behaviors,,Willing to Support,county_41
3875,2,Child Care Center,Permanent,162.0,0.0,20.0,24.0,0.0,0.0,118.0,0.0,0.0,162.0,609,False,True,True,False,True,True,7.0,24.0,14.0,0.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Mixed Preschool School Age",False,True,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_19
4119,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,735,False,False,False,False,False,True,0.0,2.0,2.0,2.0,Monday 08:00 AM 05:30 PM Tuesday 08:00 AM 05:30 PM Wednesday 08:00 AM 05:30 PM Thursday 08:00 AM 05:30 PM Friday 08:00 AM 05:30 PM,47.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
4007,2,Child Care Center,Permanent,15.0,,,,0.0,,15.0,,,15.0,710,False,True,True,False,True,True,0.0,0.0,15.0,15.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,Mixed Preschool School Age,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
2363,1,Child Care Center,Permanent,131.0,0.0,18.0,35.0,0.0,0.0,78.0,0.0,0.0,131.0,648,False,True,False,False,True,True,,,,,Monday 06:30 AM 06:30 PM Tuesday 06:30 AM 06:30 PM Wednesday 06:30 AM 06:30 PM Thursday 06:30 AM 06:30 PM Friday 06:30 AM 06:30 PM,60.0,"Infants, Toddlers, Mixed Preschool School Age",True,True,True,True,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Social Emotional Behaviors,,Willing to Support,county_11
3425,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,315,False,False,False,False,False,True,0.0,2.0,2.0,2.0,Monday 08:00 AM 05:00 PM Tuesday 08:00 AM 05:00 PM Wednesday 08:00 AM 05:00 PM Thursday 08:00 AM 05:00 PM,36.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,Diabetes,Food/Dietary,,,Physical Delays/Limitations,,,,Speech/Communication,Willing to Support,county_19
212,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,710,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,True,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_20
967,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,677,False,True,True,False,True,True,0.0,1.0,3.0,0.0,Monday 06:30 AM 05:00 PM Tuesday 06:30 AM 05:00 PM Wednesday 06:30 AM 05:00 PM Thursday 06:30 AM 05:00 PM Friday 06:30 AM 05:00 PM,52.5,Home,False,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_46
2285,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,396,False,False,False,False,False,True,,,,,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,True,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_4
2761,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,621,False,False,False,False,False,True,,,,,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_4
3792,1,Child Care Center,Permanent,104.0,0.0,16.0,48.0,0.0,0.0,40.0,0.0,0.0,104.0,663,False,True,False,False,True,True,,,,,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,"Infants, Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_41
1261,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,70,False,True,False,False,True,True,,,,,Monday 06:00 AM 06:00 PM Tuesday 06:00 AM 06:00 PM Wednesday 06:00 AM 06:00 PM Thursday 06:00 AM 06:00 PM Friday 06:00 AM 06:00 PM,60.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_18
4502,5,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,700,False,True,True,False,True,True,1.0,1.0,2.0,1.0,Monday 07:00 AM 05:30 PM Tuesday 07:00 AM 05:30 PM Wednesday 07:00 AM 05:30 PM Thursday 07:00 AM 05:30 PM Friday 07:00 AM 05:30 PM,52.5,Home,False,False,False,False,,Arabic,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_4
980,2,Experienced Family Child Care Home,Permanent,9.0,9.0,0.0,0.0,,0.0,,0.0,0.0,9.0,24,False,True,True,False,True,True,0.0,0.0,0.0,0.0,other,43.75,Home,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_26
199,1,Child Care Center,Permanent,24.0,,,,24.0,,0.0,,,24.0,648,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 08:00 AM 05:00 PM Tuesday 08:00 AM 05:00 PM Wednesday 08:00 AM 05:00 PM Thursday 08:00 AM 05:00 PM Friday 08:00 AM 05:00 PM,45.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_46
381,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,536,False,False,False,False,False,True,1.0,1.0,5.0,0.0,other,55.0,Home,True,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
3759,2,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,100,False,True,True,False,True,True,1.0,1.0,1.0,1.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_32
4220,4,Child Care Center,Permanent,80.0,,,,0.0,,80.0,,,80.0,696,True,False,False,False,False,True,0.0,0.0,0.0,0.0,other,40.0,Mixed Preschool School Age,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_1
711,1,Child Care Center,Permanent,20.0,0.0,10.0,10.0,,0.0,,0.0,0.0,20.0,586,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,"Infants, Toddlers",False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,,,Willing to Support,county_42
2719,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,657,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,False,False,,Arabic,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_1
4072,2,Child Care Center,Permanent,185.0,0.0,19.0,40.0,0.0,0.0,126.0,0.0,0.0,185.0,325,False,True,False,False,True,True,5.0,3.0,15.0,0.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Mixed Preschool School Age",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_3
1816,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,580,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_46
4469,2,Child Care Center,Permanent,47.0,0.0,9.0,18.0,20.0,0.0,0.0,0.0,0.0,47.0,717,False,True,False,False,True,True,0.0,0.0,2.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,"Infants, Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,,Speech/Communication,Willing to Support,county_15
2143,2,Child Care Center,Permanent,250.0,0.0,30.0,50.0,0.0,0.0,170.0,0.0,0.0,250.0,692,False,True,True,False,True,True,5.0,8.0,68.0,,Monday 7:00 AM 06:00 PM Tuesday 7:00 AM 06:00 PM Wednesday 7:00 AM 06:00 PM Thursday 7:00 AM 06:00 PM Friday 7:00 AM 06:00 PM,55.0,"Infants, Toddlers, Mixed Preschool School Age",True,True,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_11
1943,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,475,False,False,False,False,False,True,1.0,0.0,0.0,0.0,other,55.0,Home,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_46
117,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,446,False,False,False,False,False,True,0.0,1.0,1.0,1.0,other,44.0,Home,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,,,Willing to Support,county_11
3806,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,658,False,False,False,False,False,True,,,,,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,False,False,False,False,,Arabic,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_18
4380,2,Child Care Center,Permanent,37.0,0.0,0.0,10.0,0.0,0.0,27.0,0.0,0.0,37.0,389,False,True,True,False,True,True,0.0,3.0,22.0,0.0,Monday 06:00 AM 06:00 PM Tuesday 06:00 AM 06:00 PM Wednesday 06:00 AM 06:00 PM Thursday 06:00 AM 06:00 PM Friday 06:00 AM 06:00 PM,60.0,"Toddlers, Mixed Preschool School Age",True,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_19
10,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,256,False,False,False,False,False,True,,,,,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_39
2304,2,Child Care Center,Permanent,125.0,0.0,20.0,37.0,0.0,0.0,68.0,0.0,0.0,125.0,490,False,True,True,False,True,True,0.0,3.0,8.0,,Monday 7:00 AM 6:00 PM Tuesday 7:00 AM 6:00 PM Wednesday 7:00 AM 6:00 PM Thursday 7:00 AM 6:00 PM Friday 7:00 AM 6:00 PM,55.0,"Infants, Toddlers, Mixed Preschool School Age",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,Willing to Support,county_18
2351,4,Child Care Center,Permanent,148.0,0.0,19.0,36.0,0.0,0.0,93.0,0.0,0.0,148.0,669,False,True,True,False,True,True,14.0,10.0,5.0,30.0,Monday 06:00 AM 06:00 PM Tuesday 06:00 AM 06:00 PM Wednesday 06:00 AM 06:00 PM Thursday 06:00 AM 06:00 PM Friday 06:00 AM 06:00 PM,60.0,"Infants, Toddlers, Mixed Preschool School Age",True,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
721,1,Child Care Center,Permanent,139.0,0.0,30.0,45.0,64.0,0.0,0.0,0.0,0.0,139.0,574,False,True,True,False,True,True,0.0,8.0,0.0,2.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_46
244,4,Child Care Center,Permanent,80.0,0.0,10.0,10.0,60.0,0.0,0.0,0.0,0.0,80.0,328,False,True,True,True,True,True,,,,,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,"Infants, Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_1
2610,2,Child Care Center,Permanent,72.0,0.0,18.0,12.0,0.0,0.0,42.0,0.0,0.0,72.0,410,False,True,True,False,True,True,3.0,10.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,"Infants, Toddlers, Mixed Preschool School Age",False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_1
3595,1,Child Care Center,Permanent,5.0,0.0,0.0,5.0,,0.0,,0.0,0.0,5.0,563,True,False,False,False,False,True,0.0,2.0,0.0,0.0,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM,40.0,Toddlers,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_49
2494,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,271,False,False,False,False,False,True,0.0,,,,other,45.0,Home,False,True,False,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_11
99,1,Preschool Program,Permanent,15.0,,,,15.0,,0.0,,,15.0,509,False,False,False,False,False,False,,,,,Monday 08:30 AM 03:30 PM Tuesday 08:30 AM 03:30 PM Wednesday 08:30 AM 03:30 PM Thursday 08:30 AM 03:30 PM Friday 08:30 AM 03:30 PM,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,Diabetes,,,,,,,,,Willing to Support,county_41
177,4,Preschool Program,Permanent,20.0,,,,20.0,,0.0,,,20.0,693,True,False,False,False,False,False,,,,,Monday 07:45 AM 03:00 PM Tuesday 07:45 AM 03:00 PM Wednesday 07:45 AM 03:00 PM Thursday 07:45 AM 03:00 PM Friday 07:45 AM 03:00 PM,36.25,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
83,2,Child Care Center,Permanent,74.0,0.0,5.0,17.0,0.0,0.0,52.0,0.0,0.0,74.0,424,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 06:00 AM 06:00 PM Tuesday 06:00 AM 06:00 PM Wednesday 06:00 AM 06:00 PM Thursday 06:00 AM 06:00 PM Friday 06:00 AM 06:00 PM,60.0,"Infants, Toddlers, Mixed Preschool School Age",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_46
639,1,Child Care Center,Permanent,70.0,0.0,18.0,28.0,24.0,0.0,0.0,0.0,0.0,70.0,530,False,True,True,False,True,True,,,,,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,"Infants, Toddlers, Preschool",True,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_41
3405,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,391,False,False,False,False,False,True,,,,,Monday 07:00 AM 05:00 PM Tuesday 07:00 AM 05:00 PM Wednesday 07:00 AM 05:00 PM Thursday 07:00 AM 05:00 PM Friday 07:00 AM 05:00 PM,50.0,Home,True,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_18
3254,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,298,False,True,False,False,True,True,0.0,3.0,3.0,3.0,other,66.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_46
4440,2,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,550,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 08:30 AM 04:30 PM Tuesday 08:30 AM 04:30 PM Wednesday 08:30 AM 04:30 PM Thursday 08:30 AM 04:30 PM Friday 08:30 AM 04:30 PM,40.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_42
535,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,587,False,True,True,False,True,True,,,,,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_27
4336,2,Child Care Center,Permanent,216.0,0.0,16.0,50.0,0.0,0.0,150.0,0.0,0.0,216.0,602,False,True,True,False,True,True,0.0,14.0,10.0,30.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Mixed Preschool School Age",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_46
2576,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,116,False,False,False,False,False,True,,,,,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_18
114,2,Child Care Center,Permanent,193.0,0.0,10.0,48.0,0.0,0.0,135.0,0.0,0.0,193.0,538,False,True,True,False,True,True,7.0,37.0,122.0,0.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,"Infants, Toddlers, Mixed Preschool School Age",True,True,True,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
4239,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,598,False,False,False,False,False,True,0.0,1.0,1.0,1.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
2835,1,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,475,False,False,False,False,False,True,0.0,1.0,1.0,0.0,Monday 08:00 AM 05:00 PM Tuesday 08:00 AM 05:00 PM Wednesday 08:00 AM 05:00 PM Thursday 08:00 AM 05:00 PM Friday 08:00 AM 05:00 PM,45.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
1461,1,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,441,False,False,False,False,False,True,1.0,1.0,1.0,2.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
3935,2,Family Child Care Home,Permanent,6.0,6.0,0.0,0.0,,0.0,,0.0,0.0,6.0,549,False,True,False,False,True,True,1.0,2.0,0.0,2.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,county_19
