provider_id,qr_rating,facility_type,licensed_capacity,num_visits,ages_served,age_min,age_max,license_age_days,special_features,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced
6477,5,CCC,150,9,0 through 12,0,12,3117,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
2112,4,CCC,30,7,0 through 12,0,12,2474,other,,,,,,,,5,9,10,13,20,15,5,,,,,,Announced
3582,5,CCC,180,10,0 through 12,0,12,542,Additional Services & Amenities Will enroll children with special needs Accredited by a national organization* Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,Accredited by a national organization,,,,,,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
6151,5,CCC,188,11,0 through 12,0,12,2602,other,,,,,Provides NC Pre-K,,,6,9,10,13,20,15,5,,,,reduced ratios,,Announced
2864,5,CCC,199,6,0 through 12,0,12,3229,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/15 Children,,,,,,Provides transportation,,0,0,10,13,15,0,0,,,,,,
812,3,FCC,6,6,0 through 12,0,12,215,Additional Services & Amenities Will enroll children with special needs Provides transportation,,,,,,Provides transportation,Will enroll children with special needs,,,,,,,,,,,,,
2167,4,FCC,8,7,0 through 12,0,12,207,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,
337,4,CCC,181,10,0 through 12,0,12,2892,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,,Will enroll children with special needs,0,0,15,20,25,0,0,,,,,,Announced
1054,1,FCC,8,6,0 through 12,0,12,6738,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
335,5,CCC,74,7,0 through 12,0,12,745,other,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,5,8,9,12,19,14,4,,,,,,Announced
6466,4,CCC,161,8,0 through 12,0,12,351,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 1 Adult(s)/5 Children 1 Year Olds 1 Adult(s)/6 Children 2 Year Olds 1 Adult(s)/9 Children 3 Year Olds 1 Adult(s)/10 Children 4 Year Olds 1 Adult(s)/13 Children 5 Year Old Pre-schoolers 1 Adult(s)/15 Children 5-12 Year Olds 1 Adult(s)/20 Children,,,,,,Provides transportation,Will enroll children with special needs,6,9,10,13,20,15,5,,,,,,Announced
4878,4,CCC,30,7,other,0,2,2391,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/0 Children 4 Year Olds 0 Adult(s)/0 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,,Provides transportation,,0,0,0,0,0,0,0,,,,,,Announced
2899,5,CCC,59,7,1 through 12,1,12,555,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,12,19,0,0,,,,,,
2953,5,CCC,193,7,0 through 12,0,12,725,other,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,5,8,9,13,19,14,4,,,,,,Announced
329,5,CCC,100,13,0 through 12,0,12,2314,Additional Services & Amenities Will enroll children with special needs Accredited by a national organization* Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,Accredited by a national organization,,,,,,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
