provider_id,qr_rating,special_needs_experience,has_accreditation,openings_capacity,openings_status,has_immediate_openings,openings_age_label,days_open,earliest_open,latest_close,weekly_hours,basics_language,basics_schedule,basics_meals,basics_subsidies_accepted,age_range,min_age_months,max_age_months,accred_national_association_for_the_education_of_young_children,lang_arabic,lang_chinese_cantonese,lang_chinese_mandarin,lang_chinese_other,lang_english,lang_farsi,lang_french,lang_hindi,lang_hmong,lang_japanese,lang_korean,lang_other,lang_punjabi,lang_russian,lang_sign_language,lang_somali,lang_spanish,lang_tagalog,lang_vietnamese,meal_am_snack,meal_breakfast,meal_child_care_food_program_ccfp,meal_dinner,meal_lunch,meal_pm_snack,sched_after_school,sched_before_school,sched_drop_in,sched_evening,sched_full_time,sched_full_year,sched_part_time,sched_rotating_schedule,sched_school_year_only,sched_seasonal,sched_summer_only,subsidy_accepts_subsidized_payment,subsidy_ca_state_preschool_program,subsidy_head_start,subsidy_other_child_care_and_development_program_funded_by_the_cde,subsidy_other_public_contract,tag_academic,tag_art_based,tag_bilingual,tag_child_development,tag_child_directed,tag_co_op,tag_constructivist,tag_covid_19_emergency_response_care,tag_developmentally_appropriate_practices,tag_high_scope,tag_homework_study_time,tag_kindergarten,tag_montessori,tag_no_pets,tag_other,tag_parent_involvement,tag_play_based,tag_playgroup,tag_potty_training,tag_pre_kindergarten_preschool,tag_project_based,tag_reggio_emilia,tag_religious,tag_special_needs,tag_subsidize,tag_virtual_distance_learning,transport_bus,transport_car,transport_walking,business_hours_fr_06_00_am_06_00_pm,business_hours_fr_06_30_am_06_00_pm,business_hours_fr_07_00_am_05_00_pm,business_hours_fr_07_00_am_05_30_pm,business_hours_fr_07_00_am_06_00_pm,business_hours_fr_07_30_am_05_30_pm,business_hours_fr_08_00_am_03_00_pm,business_hours_fr_08_00_am_11_00_am,business_hours_fr_08_30_am_11_30_am,business_hours_mo_06_00_am_06_00_pm,business_hours_mo_06_30_am_06_00_pm,business_hours_mo_07_00_am_05_00_pm,business_hours_mo_07_00_am_05_30_pm,business_hours_mo_07_00_am_06_00_pm,business_hours_mo_07_30_am_04_30_pm,business_hours_mo_07_30_am_05_30_pm,business_hours_mo_08_00_am_03_00_pm,business_hours_mo_08_00_am_04_00_pm,business_hours_mo_08_00_am_11_00_am,business_hours_mo_08_30_am_11_30_am,business_hours_other,business_hours_th_06_00_am_06_00_pm,business_hours_th_06_30_am_06_00_pm,business_hours_th_07_00_am_05_00_pm,business_hours_th_07_00_am_05_30_pm,business_hours_th_07_00_am_06_00_pm,business_hours_th_07_30_am_04_30_pm,business_hours_th_07_30_am_05_30_pm,business_hours_th_08_00_am_03_00_pm,business_hours_th_08_00_am_04_00_pm,business_hours_th_08_00_am_11_00_am,business_hours_th_08_30_am_11_30_am,business_hours_tu_06_00_am_06_00_pm,business_hours_tu_06_30_am_06_00_pm,business_hours_tu_07_00_am_05_00_pm,business_hours_tu_07_00_am_05_30_pm,business_hours_tu_07_00_am_06_00_pm,business_hours_tu_07_30_am_05_30_pm,business_hours_tu_08_00_am_03_00_pm,business_hours_tu_08_00_am_04_00_pm,business_hours_tu_08_00_am_11_00_am,business_hours_tu_08_30_am_11_30_am,business_hours_we_06_00_am_06_00_pm,business_hours_we_06_30_am_06_00_pm,business_hours_we_07_00_am_05_30_pm,business_hours_we_07_00_am_06_00_pm,business_hours_we_07_30_am_05_30_pm,business_hours_we_08_00_am_03_00_pm,business_hours_we_08_00_am_04_00_pm,business_hours_we_08_00_am_11_00_am,business_hours_we_08_30_am_11_30_am,meal_other
12292,5,0,0,22,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,885,33.75,other,"Part time, School year only","Breakfast, Lunch","CA State Preschool Program, Accepts Subsidized Payment",3 years - 5 years,36,60,,Arabic,,,,English,,,,,,,,,,,,,,,,Breakfast,,,Lunch,,,,,,,,Part time,,School year only,,,Accepts Subsidized Payment,CA State Preschool Program,,,,,,,Child Development,,,,,,,,,,,,,,,,,,,,,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15773,5,1,0,98,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,1020,45.0,other,"Full Time, Part time, School year only","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)",Other Child Care and Development Program funded by the CDE,2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,,,Vietnamese,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,,Part time,,School year only,,,,,,Other Child Care and Development Program funded by the CDE,,,,,Child Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12119,4,1,0,66,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,960,38.5,other,"Full Time, Part time, School year only","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","Head Start, CA State Preschool Program, Other Child Care and Development Program funded by the CDE, Accepts Subsidized Payment",1 years - 5 years,12,60,,,,Chinese (Mandarin),,English,Farsi,,,,,,,,,,,Spanish,,Vietnamese,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,,Part time,,School year only,,,Accepts Subsidized Payment,CA State Preschool Program,Head Start,Other Child Care and Development Program funded by the CDE,,,,,Child Development,,,,,,,,,,,,,,,,,,,,Special Needs,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14518,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,660,15.0,"English, Spanish, Labels, Labels English","Part time, School year only",Not provided,Accepts Subsidized Payment,3 years - 4 years,36,48,,,,,,English,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,Part time,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 08:00 AM - 11:00 AM,,,,,,,,,,,Mo 08:00 AM - 11:00 AM,,,,,,,,,,,,Th 08:00 AM - 11:00 AM,,,,,,,,,,Tu 08:00 AM - 11:00 AM,,,,,,,,,We 08:00 AM - 11:00 AM,,
17331,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,420,1020,50.0,"English, English","Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 07:00 AM - 05:00 PM,,,,,,,,,Mo 07:00 AM - 05:00 PM,,,,,,,,,other,,,Th 07:00 AM - 05:00 PM,,,,,,,,,,,Tu 07:00 AM - 05:00 PM,,,,,,,,,,,,,,,,,
7631,4,0,0,160,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,1050,50.0,"English, Spanish","Full Time, Part time, Full year, School year only","Breakfast, Lunch, PM Snack","CA State Preschool Program, Other Child Care and Development Program funded by the CDE",2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,,,Lunch,PM Snack,,,,,Full Time,Full year,Part time,,School year only,,,,CA State Preschool Program,,Other Child Care and Development Program funded by the CDE,,,,,Child Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 07:30 AM - 05:30 PM,,,,,,,,,,Mo 07:30 AM - 05:30 PM,,,,,,,,,,,,Th 07:30 AM - 05:30 PM,,,,,,,,,,Tu 07:30 AM - 05:30 PM,,,,,,,,,We 07:30 AM - 05:30 PM,,,,,
9974,4,1,0,20,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,1020,45.0,"English, Spanish","Full Time, Full year","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","CA State Preschool Program, Other Public Contract, Accepts Subsidized Payment",2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,CA State Preschool Program,,,Other Public Contract,,,Bilingual,Child Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12684,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,1020,45.0,"English, Spanish","Full Time, Full year","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","CA State Preschool Program, Other Public Contract, Accepts Subsidized Payment",3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,CA State Preschool Program,,,Other Public Contract,,,Bilingual,Child Development,Child Directed,,,,Developmentally Appropriate Practices,,,,,,,Parent Involvement,Play based,Playgroup,Potty training,,,,,Special Needs,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10230,5,1,0,96,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,4,510,960,30.0,"English, Spanish","Full Time, Full year",AM Snack,Accepts Subsidized Payment,2 years - 6 years,24,72,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,,,,,,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,Bilingual,,,,,,,,,,,,,,Play based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9590,3,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,660,15.0,"English, Spanish","Part time, School year only","Breakfast, Lunch",CA State Preschool Program,3 years - 4 years,36,48,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,,,Lunch,,,,,,,,Part time,,School year only,,,,CA State Preschool Program,,,,,,,Child Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 08:00 AM - 11:00 AM,,,,,,,,,,,Mo 08:00 AM - 11:00 AM,,,,,,,,,,,,Th 08:00 AM - 11:00 AM,,,,,,,,,,Tu 08:00 AM - 11:00 AM,,,,,,,,,We 08:00 AM - 11:00 AM,,
10702,4,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,660,15.0,English,"Full Time, Part time, School year only","AM Snack, PM Snack",Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,AM Snack,,,,,PM Snack,,,,,Full Time,,Part time,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 08:00 AM - 11:00 AM,,,,,,,,,,,Mo 08:00 AM - 11:00 AM,,,,,,,,,,,,Th 08:00 AM - 11:00 AM,,,,,,,,,,Tu 08:00 AM - 11:00 AM,,,,,,,,,We 08:00 AM - 11:00 AM,,
15919,4,0,0,132,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
3149,4,0,0,20,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,660,15.0,English,"Full Time, Part time, School year only","AM Snack, PM Snack",Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,AM Snack,,,,,PM Snack,,,,,Full Time,,Part time,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 08:00 AM - 11:00 AM,,,,,,,,,,,Mo 08:00 AM - 11:00 AM,,,,,,,,,,,,Th 08:00 AM - 11:00 AM,,,,,,,,,,Tu 08:00 AM - 11:00 AM,,,,,,,,,We 08:00 AM - 11:00 AM,,
9629,4,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
18344,4,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
16696,5,1,0,94,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,660,15.0,"English, Spanish","Part time, School year only","Breakfast, Lunch, Child Care Food Program (CCFP)",CA State Preschool Program,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,,,,,,,,Part time,,School year only,,,,CA State Preschool Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 08:00 AM - 11:00 AM,,,,,,,,,,,Mo 08:00 AM - 11:00 AM,,,,,,,,,,,,Th 08:00 AM - 11:00 AM,,,,,,,,,,Tu 08:00 AM - 11:00 AM,,,,,,,,,We 08:00 AM - 11:00 AM,,
833,5,1,0,107,Infants (0 to 23 months)Contact provider for details Preschool (2 to 5 years)Contact provider for details,,0 to 23 months,5,720,900,15.0,"English, Spanish","Part time, School year only",other,CA State Preschool Program,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,,Child Care Food Program (CCFP),,Lunch,,,,,,,,Part time,,School year only,,,,CA State Preschool Program,,,,,,,,,,,,,,,,,,,,,,,Pre-kindergarten/Preschool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,4,0,0,40,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,420,1050,52.5,"English, Spanish, Labels, Labels English","Full Time, Full year","Breakfast, AM Snack, Lunch, PM Snack",Accepts Subsidized Payment,2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,Breakfast,,,Lunch,PM Snack,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 07:00 AM - 05:30 PM,,,,,,,,,Mo 07:00 AM - 05:30 PM,,,,,,,,,,,,Th 07:00 AM - 05:30 PM,,,,,,,,,,,Tu 07:00 AM - 05:30 PM,,,,,,,,,We 07:00 AM - 05:30 PM,,,,,,,
11120,4,0,0,66,Infants (0 to 23 months)Contact provider for details Preschool (2 to 5 years)Contact provider for details,,0 to 23 months,5,420,1050,52.5,"English, Spanish, Labels, Labels English","Full Time, Full year","Breakfast, Lunch, PM Snack",Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,,,Lunch,PM Snack,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 07:00 AM - 05:30 PM,,,,,,,,,Mo 07:00 AM - 05:30 PM,,,,,,,,,,,,Th 07:00 AM - 05:30 PM,,,,,,,,,,,Tu 07:00 AM - 05:30 PM,,,,,,,,,We 07:00 AM - 05:30 PM,,,,,,,
4072,4,1,0,120,other,1,0 to 23 months,5,390,1050,55.0,"English, Spanish","Full Time, Part time, Before School, After School, Full year",Not provided,Accepts Subsidized Payment,other,0,108,,,,,,English,,,,,,,,,,,,Spanish,,,,,,,,,After School,Before School,,,Full Time,Full year,Part time,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17987,4,0,0,144,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,"English, Spanish","Full Time, Full year, School year only, Summer only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,,,,,,,,,,Full Time,Full year,,,School year only,,Summer only,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
971,4,0,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,495,900,33.75,"English, Spanish, Labels, Labels English","Part time, School year only","AM Snack, PM Snack",Accepts Subsidized Payment,2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,,,,,PM Snack,,,,,,,Part time,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,4,1,0,32,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,1020,47.5,"English, Spanish","Full Time, Part time, Rotating Schedule, Full year, School year only, Summer only","Breakfast, AM Snack, Lunch, PM Snack","Other Child Care and Development Program funded by the CDE, Accepts Subsidized Payment",2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,Breakfast,,,Lunch,PM Snack,,,,,Full Time,Full year,Part time,Rotating Schedule,School year only,,Summer only,Accepts Subsidized Payment,,,Other Child Care and Development Program funded by the CDE,,,,,Child Development,,,,,,,,,,,,,,,,,,,,Special Needs,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,4,1,0,84,Infants (0 to 23 months)Contact provider for details Preschool (2 to 5 years)Contact provider for details,,0 to 23 months,5,435,1020,48.75,English,"Full Time, Part time, Full year, School year only, Seasonal, Summer only","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","CA State Preschool Program, Accepts Subsidized Payment",2 months - 5 years,2,60,,,,,,English,,,,,,,,,,,,,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,Full year,Part time,,School year only,Seasonal,Summer only,Accepts Subsidized Payment,CA State Preschool Program,,,,,,Bilingual,,,,,,,,,,,,,,,,,,,,,,,,Bus,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5768,5,1,0,60,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,465,975,39.75,"English, Spanish","Full Time, Part time, Full year, School year only","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","Head Start, CA State Preschool Program",2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,Full year,Part time,,School year only,,,,CA State Preschool Program,Head Start,,,,,,Child Development,Child Directed,,,,Developmentally Appropriate Practices,,,,,,,Parent Involvement,Play based,,Potty training,Pre-kindergarten/Preschool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206,5,1,0,56,other,1,0 to 23 months,5,450,975,40.0,"English, Spanish","Full Time, Part time, Full year, School year only","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","Head Start, CA State Preschool Program, Accepts Subsidized Payment",1 years - 5 years,12,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,Full year,Part time,,School year only,,,Accepts Subsidized Payment,CA State Preschool Program,Head Start,,,,,,Child Development,Child Directed,,,,Developmentally Appropriate Practices,,,,,,,Parent Involvement,Play based,,Potty training,Pre-kindergarten/Preschool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16852,5,1,0,40,Preschool (2 to 5 years)No Openings,0,2 to 5 years,5,480,900,32.5,"English, Spanish","Full Time, Part time, School year only","Breakfast, AM Snack, Lunch, PM Snack, Child Care Food Program (CCFP)","Head Start, CA State Preschool Program",3 months - 5 years,3,60,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,,Part time,,School year only,,,,CA State Preschool Program,Head Start,,,,,,Child Development,Child Directed,,,,Developmentally Appropriate Practices,,,,,,,Parent Involvement,Play based,,,Pre-kindergarten/Preschool,,,,,,,,,,,,,,,,Fr 08:00 AM - 03:00 PM,,,,,,,,,,Mo 08:00 AM - 03:00 PM,,,,other,,,,,,,,Th 08:00 AM - 03:00 PM,,,,,,,,,,Tu 08:00 AM - 03:00 PM,,,,,,,,,,,,,
15537,4,,0,32,Preschool (2 to 5 years)Contact provider for details School Age (6 years and older)Contact provider for details,,2 to 5 years,5,420,1050,52.5,other,"Full Time, Part time, Before School, After School, Full year","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)",Accepts Subsidized Payment,2 years - 6 years,24,72,,,,,,English,,,Hindi,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,After School,Before School,,,Full Time,Full year,Part time,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 07:00 AM - 05:30 PM,,,,,,,,,Mo 07:00 AM - 05:30 PM,,,,,,,,,,,,Th 07:00 AM - 05:30 PM,,,,,,,,,,,Tu 07:00 AM - 05:30 PM,,,,,,,,,We 07:00 AM - 05:30 PM,,,,,,,
14734,4,,1,96,Infants (0 to 23 months)Contact provider for details Preschool (2 to 5 years)Contact provider for details School Age (6 years and older)Contact provider for details,,0 to 23 months,5,420,1050,52.5,"English, Spanish",other,other,"Other Child Care and Development Program funded by the CDE, Accepts Subsidized Payment",other,0,144,National Association for the Education of Young Children,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),Dinner,Lunch,PM Snack,After School,Before School,Drop in,,Full Time,Full year,Part time,,,,,Accepts Subsidized Payment,,,Other Child Care and Development Program funded by the CDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 07:00 AM - 05:30 PM,,,,,,,,,Mo 07:00 AM - 05:30 PM,,,,,,,,,,,,Th 07:00 AM - 05:30 PM,,,,,,,,,,,Tu 07:00 AM - 05:30 PM,,,,,,,,,We 07:00 AM - 05:30 PM,,,,,,,
8391,4,0,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, Full year",Not provided,Accepts Subsidized Payment,2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
15872,5,1,0,98,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,1080,50.0,other,other,other,"CA State Preschool Program, Other Child Care and Development Program funded by the CDE, Accepts Subsidized Payment",2 years - 5 years,24,60,,,,,,English,,,,,,Korean,,,,,,Spanish,,,AM Snack,,Child Care Food Program (CCFP),Dinner,Lunch,,,,Drop in,,Full Time,Full year,,,,,,Accepts Subsidized Payment,CA State Preschool Program,,Other Child Care and Development Program funded by the CDE,,,,,,,,,,Developmentally Appropriate Practices,,,,,,,,,,Potty training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,4,1,0,44,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,990,45.0,"English, Spanish","Full Time, Part time, School year only","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","Head Start, CA State Preschool Program, Accepts Subsidized Payment",3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,,Part time,,School year only,,,Accepts Subsidized Payment,CA State Preschool Program,Head Start,,,,,Bilingual,Child Development,,,,,,,,,,,,,,,,Pre-kindergarten/Preschool,,,Religious,Special Needs,Subsidize,,,,Walking,,,,,,,,,,,,,,,Mo 07:30 AM - 04:30 PM,,,,,,other,,,,,,Th 07:30 AM - 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,
15485,5,1,0,43,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,900,37.5,other,"Full Time, Part time, School year only","Breakfast, Lunch, PM Snack","Head Start, Accepts Subsidized Payment",1 years - 5 years,12,60,,,,,,English,,,,,,,,,,,Somali,Spanish,,Vietnamese,,Breakfast,,,Lunch,PM Snack,,,,,Full Time,,Part time,,School year only,,,Accepts Subsidized Payment,,Head Start,,,,,,Child Development,,,,,,,,,,,,,,,,,,,,Special Needs,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,5,1,0,60,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,1020,47.5,other,"Full Time, Part time, School year only","Breakfast, Lunch, PM Snack","Head Start, CA State Preschool Program, Accepts Subsidized Payment",2 years - 5 years,24,60,,Arabic,,,,English,,,,,,,other,,,,Somali,Spanish,Tagalog,,,Breakfast,,,Lunch,PM Snack,,,,,Full Time,,Part time,,School year only,,,Accepts Subsidized Payment,CA State Preschool Program,Head Start,,,,,,,,,,,,,,,,,,,,,,,,,Religious,Special Needs,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,5,1,0,52,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,900,37.5,other,"Full Time, School year only","Breakfast, Lunch, PM Snack","Head Start, CA State Preschool Program, Accepts Subsidized Payment",2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,Somali,Spanish,,Vietnamese,,Breakfast,,,Lunch,PM Snack,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,CA State Preschool Program,Head Start,,,,,,,,,,,,,,,,,,,,,,,,,,Special Needs,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
