provider_id,qr_rating,has_license_number,dhhs_matched,program_type,capacity,full_time_staff,part_time_staff,num_accreditations,dhhs_license_type,dhhs_capacity,dhhs_ages_from,dhhs_ages_to,dhhs_age_from_months,dhhs_age_to_months,dhhs_days_open,dhhs_days_open_count,dhhs_hours_from,dhhs_hours_to,dhhs_hours_from_minutes,dhhs_hours_to_minutes,dhhs_hours_open_minutes,dhhs_issue_year,accreditation_name,age_infants,age_preschool,age_school_age,age_toddlers,day_friday,day_monday,day_saturday,day_sunday,day_thursday,day_tuesday,day_wednesday,info_accepts_child_care_subsidy,info_serves_children_with_special_needs,geo_county
1998,1,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0700,1900,420.0,1140.0,720.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_20
233,5,True,True,Child Care Center,105.0,4.0,8.0,0,Child Care Center,105,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_6
2678,2,True,True,Child Care Center,46.0,10.0,3.0,0,Child Care Center,46,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
2298,1,True,True,Family Child Care Home,12.0,2.0,2.0,0,Provisional Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_28
2226,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2018,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1584,2,True,True,,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0730,1715,450.0,1035.0,585.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_6
2667,1,True,True,Child Care Center,70.0,3.0,4.0,0,Child Care Center,70,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_30
3011,1,True,True,Family Child Care Home,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,other,7,0000,2400,0.0,1440.0,1440.0,2019,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
320,1,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2018,,Infants,,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_30
2284,1,True,True,Child Care Center,75.0,6.0,4.0,0,Child Care Center,75,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1830,330.0,1110.0,780.0,2011,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_27
2412,5,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2023,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_6
328,5,True,True,Family Child Care Home,12.0,2.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2008,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_6
1583,5,True,True,Public School,40.0,4.0,6.0,0,Child Care Center,40,6 WKS,5 YRS,1.38,60.0,MTWTF,5,0800,1600,480.0,960.0,480.0,2004,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_25
1026,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2020,,Infants,,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_27
776,5,True,True,Child Care Center,45.0,7.0,5.0,0,Child Care Center,45,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2016,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_10
1459,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2007,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_16
752,1,True,True,Family Child Care Home,12.0,,,0,Provisional Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_32
2049,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2022,,,,,,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_33
2949,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1730,360.0,1050.0,690.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_27
3066,1,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2024,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
3206,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTFS,6,0630,1730,390.0,1050.0,660.0,1997,,Infants,,,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,,,county_33
3189,2,True,True,,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2006,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_6
1983,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home II,10,6 WKS,8 YRS,1.38,96.0,MTWTHF,5,other,1715,435.0,1035.0,600.0,2025,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_32
2691,1,True,True,Family Child Care Home,10.0,2.0,,0,Family Child Care Home II,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2020,,,,School Age,,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
338,1,True,True,,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0700,1900,420.0,1140.0,720.0,2019,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_42
1490,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0645,1630,405.0,990.0,585.0,2010,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_20
2273,2,True,True,Child Care Center,100.0,10.0,15.0,0,Child Care Center,100,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_41
2880,2,True,True,,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1700,420.0,1020.0,600.0,2013,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_39
559,3,False,False,,,2.0,,0,,,,,,,,,,,,,,,,,Preschool,,,,,,,,,,,Serves children with special needs,
1117,1,True,True,,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,other,6,0500,2100,300.0,1260.0,960.0,2024,,Infants,Preschool,,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2354,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2013,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_22
937,3,False,False,,,3.0,1.0,0,,,,,,,,,,,,,,,,,Preschool,,,,,,,,,,,Serves children with special needs,
1512,5,True,True,Child Care Center,99.0,10.0,2.0,0,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1730,330.0,1050.0,720.0,2002,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
3195,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home II,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1830,330.0,1110.0,780.0,2017,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_33
2739,2,True,True,Child Care Center,90.0,6.0,3.0,0,Child Care Center,90,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2020,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_38
2576,5,True,True,Child Care Center,26.0,5.0,,0,Child Care Center,26,other,other,4.14,48.0,MTWTHF,5,0730,1700,450.0,1020.0,570.0,2024,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_1
2832,2,True,True,Child Care Center,37.0,2.0,5.0,0,Child Care Center,37,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0000,2400,0.0,1440.0,1440.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_7
1547,2,True,True,Child Care Center,56.0,3.0,3.0,0,Child Care Center,56,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
2796,5,True,True,Family Child Care Home,12.0,6.0,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0500,1900,300.0,1140.0,840.0,2002,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_29
226,5,True,True,Family Child Care Home,12.0,6.0,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0500,1900,300.0,1140.0,840.0,2009,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_29
2989,3,False,False,Public School,,13.0,22.0,0,,,,,,,,,,,,,,,,,Preschool,,,,,,,,,,,Serves children with special needs,
1506,2,True,True,Child Care Center,80.0,2.0,5.0,0,Child Care Center,80,3 YRS,13 YRS,36.0,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2003,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_20
2347,1,True,True,Child Care Center,105.0,8.0,8.0,0,Child Care Center,105,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0000,2400,0.0,1440.0,1440.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_40
401,5,True,True,Child Care Center,175.0,10.0,8.0,0,Child Care Center,175,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1830,330.0,1110.0,780.0,2008,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_31
2125,1,True,True,Child Care Center,52.0,4.0,3.0,0,Child Care Center,52,3 YRS,5 YRS,36.0,60.0,MTWTHF,5,0000,2400,0.0,1440.0,1440.0,2025,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_40
1559,2,True,True,Child Care Center,53.0,9.0,4.0,0,Child Care Center,53,other,13 YRS,18.0,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2023,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1331,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home II,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2019,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
2805,5,True,True,Child Care Center,90.0,3.0,1.0,0,Child Care Center,90,2 YRS,13 YRS,24.0,156.0,MTWTF,5,0630,1800,390.0,1080.0,690.0,1997,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2793,1,True,True,Child Care Center,32.0,2.0,2.0,0,Child Care Center,32,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,other,360.0,1439.0,1079.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_33
3222,1,True,True,Family Child Care Home,8.0,,,0,Family Child Care Home I,8,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2012,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_33
2950,1,True,True,Child Care Center,90.0,20.0,,0,Child Care Center,90,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
633,1,True,True,Child Care Center,75.0,21.0,,0,Child Care Center,75,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2009,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
556,1,True,True,Child Care Center,58.0,10.0,1.0,0,Child Care Center,58,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2014,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_33
480,2,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2009,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_32
2856,4,True,True,Child Care Center,58.0,8.0,9.0,0,Child Care Center,58,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_12
1174,2,True,True,Child Care Center,51.0,6.0,2.0,0,Child Care Center,51,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0500,1800,300.0,1080.0,780.0,2009,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
160,2,True,True,Child Care Center,180.0,28.0,9.0,0,Child Care Center,180,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2016,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
394,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0500,2330,300.0,1410.0,1110.0,1997,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_38
952,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,other,10 YRS,1.84,120.0,MTWTHF,5,0530,1830,330.0,1110.0,780.0,2024,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_14
561,3,True,True,Head Start,115.0,24.0,5.0,0,Child Care Center,115,6 WKS,13 YRS,1.38,156.0,MTWTFS,6,0700,1730,420.0,1050.0,630.0,1998,,Infants,Preschool,,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_28
1498,1,True,True,Child Care Center,70.0,8.0,,0,Child Care Center,70,18 MOS,6 YRS,18.0,72.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2018,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_30
1152,2,True,True,Child Care Center,76.0,6.0,4.0,0,Child Care Center,76,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
2561,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTFSS,7,0000,2400,0.0,1440.0,1440.0,2000,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_30
1888,2,True,True,Child Care Center,104.0,7.0,4.0,0,Child Care Center,104,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2022,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_29
2612,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_15
2098,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_33
1065,2,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1930,390.0,1170.0,780.0,2010,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_17
1672,1,True,True,Child Care Center,105.0,7.0,1.0,0,Provisional Child Care Center,105,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_8
379,3,True,True,Public School,36.0,8.0,2.0,0,Child Care Center,36,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2022,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_39
366,5,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2023,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_19
1569,1,True,True,Child Care Center,120.0,21.0,4.0,0,Child Care Center,120,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2015,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
503,1,True,True,Child Care Center,40.0,6.0,1.0,0,Provisional Child Care Center,40,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1830,360.0,1110.0,750.0,2025,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
57,2,True,True,Family Child Care Home,10.0,,,0,Provisional Family Child Care Home I,10,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2024,,Infants,,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_6
1859,5,True,True,Child Care Center,42.0,4.0,,0,Child Care Center,42,other,13 YRS,12.0,156.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2022,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1597,2,True,True,Child Care Center,45.0,5.0,3.0,0,Child Care Center,45,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_31
2536,2,True,True,Child Care Center,96.0,14.0,2.0,0,Child Care Center,96,6 WKS,13 YRS,1.38,156.0,MTWTHFS,6,0500,2200,300.0,1320.0,1020.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2660,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,1996,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_41
2451,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,other,360.0,1290.0,930.0,2024,,Infants,,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
2978,1,True,True,Family Child Care Home,12.0,3.0,,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0730,1630,450.0,990.0,540.0,2024,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_30
878,2,True,True,Child Care Center,45.0,7.0,5.0,0,Child Care Center,45,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_0
1688,2,True,True,Child Care Center,254.0,34.0,36.0,0,Child Care Center,254,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,2400,390.0,1440.0,1050.0,2016,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
3207,1,True,True,Child Care Center,210.0,36.0,5.0,0,Child Care Center,210,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1930,360.0,1170.0,810.0,2023,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
1884,2,True,True,Child Care Center,254.0,10.0,43.0,0,Child Care Center,254,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,other,390.0,1470.0,1080.0,2014,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
1207,5,True,True,Family Child Care Home,12.0,1.0,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2017,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_6
208,1,True,True,Child Care Center,122.0,16.0,16.0,0,Child Care Center,122,6 WKS,5 YRS,1.38,60.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2021,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
3143,2,True,True,Child Care Center,88.0,6.0,2.0,0,Provisional Child Care Center,70,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_24
3001,4,True,True,Child Care Center,50.0,4.0,,0,Child Care Center,50,6 WKS,8 YRS,1.38,96.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_7
2756,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,other,1730,315.0,1050.0,735.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_27
1686,2,True,True,Child Care Center,120.0,14.0,10.0,0,Child Care Center,120,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2008,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_30
591,3,True,True,Child Care Center,70.0,9.0,3.0,0,Child Care Center,70,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1372,5,True,True,Child Care Center,40.0,12.0,,0,Child Care Center,40,6 WKS,12 YRS,1.38,144.0,MTWRF,5,0600,1800,360.0,1080.0,720.0,2024,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_25
134,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2005,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_12
